country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Estonia,EST,18/1/2021,18275,,,96,1043,1.38,,,786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,19/1/2021,19315,,,1040,1060,1.46,,,799,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,20/1/2021,20478,,,1163,1000,1.54,,,754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,21/1/2021,21985,,,1507,1015,1.66,,,765,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,22/1/2021,24196,,,2211,1074,1.82,,,810,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,23/1/2021,25704,,,1508,1106,1.94,,,834,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,24/1/2021,25964,,,260,1112,1.96,,,838,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,25/1/2021,26126,,,162,1122,1.97,,,846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,26/1/2021,27180,,,1054,1124,2.05,,,847,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,27/1/2021,29594,,,2414,1302,2.23,,,982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,28/1/2021,31629,25415,6214,2035,1378,2.38,1.92,0.47,1039,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,29/1/2021,34019,26412,7607,2390,1403,2.56,1.99,0.57,1058,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,30/1/2021,37230,27633,9597,3211,1647,2.81,2.08,0.72,1242,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,31/1/2021,38055,27900,10155,825,1727,2.87,2.1,0.77,1302,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,1/2/2021,38594,28186,10408,539,1781,2.91,2.12,0.78,1343,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,2/2/2021,40217,28907,11310,1623,1862,3.03,2.18,0.85,1404,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,3/2/2021,43000,30158,12842,2783,1915,3.24,2.27,0.97,1444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,4/2/2021,46194,31864,14330,3194,2081,3.48,2.4,1.08,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,5/2/2021,49798,33927,15871,3604,2254,3.75,2.56,1.2,1699,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,6/2/2021,52868,35492,17376,3070,2234,3.99,2.68,1.31,1684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,7/2/2021,53424,35905,17519,556,2196,4.03,2.71,1.32,1655,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,8/2/2021,53481,35917,17564,57,2127,4.03,2.71,1.32,1603,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,9/2/2021,,,,,2236,,,,1686,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,10/2/2021,58261,39147,19114,,2180,4.39,2.95,1.44,1643,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,11/2/2021,61757,41731,20026,3496,2223,4.66,3.15,1.51,1676,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,12/2/2021,65798,44486,21312,4041,2286,4.96,3.35,1.61,1723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,13/2/2021,68146,46020,22126,2348,2183,5.14,3.47,1.67,1646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,14/2/2021,68436,46152,22284,290,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,15/2/2021,68497,46154,22343,61,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,16/2/2021,69313,46740,22573,816,1920,5.23,3.52,1.7,1447,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,17/2/2021,71722,48573,23149,2409,1923,5.41,3.66,1.75,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,18/2/2021,76075,52263,23812,4353,2045,5.73,3.94,1.8,1542,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,19/2/2021,82370,57543,24827,6295,2367,6.21,4.34,1.87,1784,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,20/2/2021,87147,61316,25831,4777,2714,6.57,4.62,1.95,2046,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,21/2/2021,87957,61904,26053,810,2789,6.63,4.67,1.96,2102,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,22/2/2021,88790,62415,26375,833,2899,6.69,4.71,1.99,2185,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,23/2/2021,91785,64508,27277,2995,3210,6.92,4.86,2.06,2420,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Estonia,EST,24/2/2021,96515,68297,28218,4730,3542,7.28,5.15,2.13,2670,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-24-veebruar-oopaevaga-lisandus-1069-positiivset-testi
Faeroe Islands,FRO,29/1/2021,3994,3993,1,,,8.17,8.17,0,,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,30/1/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,31/1/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,1/2/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/2/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/2/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,4/2/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,5/2/2021,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,6/2/2021,4657,4051,606,,83,9.53,8.29,1.24,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,7/2/2021,,,,,80,,,,1637,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,8/2/2021,4783,4098,685,,77,9.79,8.39,1.4,1576,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,9/2/2021,,,,,106,,,,2169,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,10/2/2021,5355,4134,1221,,135,10.96,8.46,2.5,2763,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,11/2/2021,,,,,128,,,,2619,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,12/2/2021,,,,,120,,,,2456,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,13/2/2021,,,,,112,,,,2292,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,14/2/2021,,,,,108,,,,2210,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,15/2/2021,,,,,103,,,,2108,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,16/2/2021,,,,,66,,,,1351,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,17/2/2021,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,18/2/2021,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,19/2/2021,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,20/2/2021,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,21/2/2021,5682,4167,1515,,30,11.63,8.53,3.1,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,22/2/2021,,,,,67,,,,1371,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,23/2/2021,6259,4172,2087,,104,12.81,8.54,4.27,2128,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,24/2/2021,6713,4190,2523,454,164,13.74,8.57,5.16,3356,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Falkland Islands,FLK,7/2/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,8/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,9/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,10/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,11/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,12/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,13/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,14/2/2021,,,,,189,,,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Falkland Islands,FLK,15/2/2021,1515,1515,,,189,43.5,43.5,,54264,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4229260470421581
Finland,FIN,31/12/2020,1767,,,,,0.03,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/1/2021,,,,,459,,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2/1/2021,,,,,459,,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,3/1/2021,,,,,459,,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,4/1/2021,3604,,,,459,0.07,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,5/1/2021,5445,,,1841,736,0.1,,,133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,6/1/2021,,,,,839,,,,151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,7/1/2021,8155,,,,913,0.15,,,165,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,8/1/2021,11135,,,2980,1273,0.2,,,230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,9/1/2021,,,,,1353,,,,244,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,10/1/2021,,,,,1433,,,,259,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,11/1/2021,14196,,,,1513,0.26,,,273,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,12/1/2021,17617,,,3421,1739,0.32,,,314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,13/1/2021,23126,,,5509,2332,0.42,,,421,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,14/1/2021,33033,,,9907,3554,0.6,,,641,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,15/1/2021,43143,,,10110,4573,0.78,,,825,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,16/1/2021,,,,,4971,,,,897,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,17/1/2021,,,,,5369,,,,969,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,18/1/2021,54568,,,,5767,0.98,,,1041,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,19/1/2021,55824,,,1256,5458,1.01,,,985,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,20/1/2021,62061,,,6237,5562,1.12,,,1004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,21/1/2021,78300,,,16239,6467,1.41,,,1167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,22/1/2021,91260,,,12960,6874,1.65,,,1241,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,23/1/2021,,,,,7253,,,,1309,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,24/1/2021,,,,,7633,,,,1378,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,25/1/2021,110651,106098,4553,,8012,2,1.91,0.08,1446,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,26/1/2021,117007,110047,6960,6356,8740,2.11,1.99,0.13,1577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
